CRASH DATE,CRASH TIME,ZIP CODE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2021-09-09,1900-01-01 11:18:00,10451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 12:16:00,11206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2021-09-09,1900-01-01 00:00:00,11233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 18:30:00,11215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 04:49:00,11209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 15:56:00,10032.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 12:42:00,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 20:03:00,11207.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,2,6,4,2,3,3,3,8,7
2021-09-09,1900-01-01 01:58:00,11373.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 17:00:00,11214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 09:38:00,10034.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,6,8,9,9,7
2021-09-09,1900-01-01 18:48:00,11207.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 20:45:00,10013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,1,4,2,3,7,7,9,7
2021-09-09,1900-01-01 14:00:00,11216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,4,2,1,3,9,9,7
2021-09-09,1900-01-01 14:00:00,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2021-09-09,1900-01-01 12:58:00,10457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,9,9,9,7
2021-09-09,1900-01-01 11:10:00,11215.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,9,0,9,9,7
2021-09-09,1900-01-01 19:40:00,11413.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 11:30:00,11356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 16:20:00,10467.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,9,3,9,9,7
2021-09-09,1900-01-01 06:30:00,11378.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 20:17:00,11208.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 20:20:00,11373.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 05:30:00,11101.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 03:30:00,11222.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 09:51:00,11219.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 15:21:00,11422.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 00:35:00,11237.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,0,3,9,9,7
2021-09-09,1900-01-01 23:15:00,11211.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-09-09,1900-01-01 10:10:00,11355.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 03:10:00,11223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 17:15:00,11377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 19:45:00,10065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,3,9,9,7
2021-09-09,1900-01-01 17:00:00,11354.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,10,6,4,2,9,9,9,9,7
2021-09-09,1900-01-01 08:35:00,11207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 12:00:00,10455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 06:40:00,11234.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,8,3,9,9,7
2021-09-09,1900-01-01 17:10:00,11211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 19:20:00,11101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 20:35:00,11361.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 13:20:00,11373.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 19:49:00,11229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,3,9,7
2021-09-09,1900-01-01 21:10:00,11413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-09-09,1900-01-01 01:00:00,10033.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,0,6,9,9,7
2021-09-09,1900-01-01 15:00:00,11373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 01:25:00,10467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 20:26:00,11428.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 15:15:00,10301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 00:00:00,10454.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 17:15:00,10460.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 23:21:00,10154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 08:46:00,11225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 14:05:00,10462.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-09,1900-01-01 16:15:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2021-09-09,1900-01-01 07:42:00,10029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 11:26:00,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-09,1900-01-01 08:30:00,10019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 20:45:00,11215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 00:39:00,10017.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 21:50:00,11432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 08:00:00,11358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 23:46:00,10029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2021-09-10,1900-01-01 14:30:00,11418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 06:30:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 14:30:00,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,8,9,7
2021-09-10,1900-01-01 09:30:00,11231.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-09-10,1900-01-01 21:10:00,11369.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,6,0,9,9,7
2021-09-10,1900-01-01 10:55:00,11221.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2021-09-10,1900-01-01 22:00:00,11203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-09-10,1900-01-01 23:56:00,11377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-09-10,1900-01-01 17:05:00,11417.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 23:30:00,11433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,2,9,9,9,7
2021-09-10,1900-01-01 20:34:00,11101.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,2,6,4,2,3,3,3,9,7
2021-09-10,1900-01-01 18:25:00,10475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 01:30:00,11210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 00:50:00,11228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 23:00:00,10466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 03:55:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,3,3,3,7
2021-09-10,1900-01-01 23:17:00,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2021-09-10,1900-01-01 02:27:00,10003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,4,2,3,3,3,9,7
2021-09-10,1900-01-01 12:52:00,11372.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 02:30:00,11433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,3,7
2021-09-10,1900-01-01 07:52:00,10474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 20:10:00,11211.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 19:25:00,10304.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 08:25:00,10475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 13:35:00,11363.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 12:58:00,11374.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 10:55:00,11423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 18:30:00,11201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,8,9,9,7
2021-09-10,1900-01-01 17:45:00,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 18:30:00,10035.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,6,4,2,0,3,9,9,7
2021-09-10,1900-01-01 05:46:00,11235.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 09:00:00,11372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 02:15:00,10002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 03:30:00,10457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,6,4,2,6,3,9,9,7
2021-09-10,1900-01-01 00:43:00,10030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,6,4,2,3,3,3,9,7
2021-09-10,1900-01-01 15:32:00,10032.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 14:10:00,11693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 16:25:00,11373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 00:57:00,11218.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,9,9,9,7
2021-09-10,1900-01-01 07:15:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,3,2,3,3,3,3,7
2021-09-10,1900-01-01 04:00:00,11103.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 21:01:00,11220.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 22:10:00,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 05:36:00,10467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-09-10,1900-01-01 13:33:00,11432.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 21:50:00,11226.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 18:11:00,10016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,6,9,9,7
2021-09-10,1900-01-01 20:57:00,10457.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 18:45:00,11370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 18:59:00,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 14:20:00,10469.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,6,4,9,9,7
2021-09-10,1900-01-01 12:10:00,11417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 18:20:00,11421.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 02:22:00,11236.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 18:15:00,11223.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9,10,6,4,2,3,9,3,9,7
2021-09-10,1900-01-01 23:50:00,11209.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 14:20:00,11361.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 23:45:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 18:32:00,10457.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,3,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 01:47:00,11104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 16:24:00,10021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 15:50:00,10032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 03:15:00,10456.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 01:15:00,11378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,3,7
2021-09-10,1900-01-01 10:25:00,10466.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 19:44:00,10035.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,6,4,2,3,3,3,3,7
2021-09-10,1900-01-01 14:40:00,11226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 04:34:00,11237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 17:27:00,11368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 17:55:00,11419.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 20:44:00,11217.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 04:00:00,10470.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 04:45:00,10016.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,3,3,7
2021-09-10,1900-01-01 13:43:00,11215.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 23:40:00,10029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 19:46:00,11418.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,2,9,9,9,7
2021-09-10,1900-01-01 19:32:00,10462.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 16:05:00,11432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 21:02:00,10027.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,1,3,9,9,7
2021-09-10,1900-01-01 07:30:00,10452.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 14:00:00,11422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 22:25:00,10034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 14:15:00,11372.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,0,9,9,9,7
2021-09-10,1900-01-01 16:27:00,10460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,0,3,9,9,7
2021-09-10,1900-01-01 00:55:00,10022.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 04:33:00,11223.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 07:00:00,11217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 20:05:00,10019.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 19:00:00,10014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 20:00:00,11212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 13:30:00,11691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,5,9,9,7
2021-09-10,1900-01-01 16:00:00,11207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 12:31:00,11422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 11:50:00,11385.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,2,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 00:00:00,11238.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 12:51:00,10469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 02:17:00,11234.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 00:08:00,10033.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,9,9,9,9,7
2021-09-10,1900-01-01 19:23:00,10075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 16:00:00,10027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-09-10,1900-01-01 15:10:00,11232.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,4,3,3,2,3,3,3,3,7
2021-09-10,1900-01-01 20:17:00,10027.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,10,6,4,2,3,1,9,9,7
2021-09-10,1900-01-01 04:21:00,10035.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 17:54:00,11237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,7,9,9,7
2021-09-10,1900-01-01 02:30:00,10473.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 07:37:00,10462.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 12:10:00,11206.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,9,3,9,9,7
2021-09-10,1900-01-01 22:30:00,10033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2021-09-10,1900-01-01 19:42:00,10023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,5,9,9,9,7
2021-09-10,1900-01-01 01:54:00,10452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,5,9,9,7
2021-09-10,1900-01-01 04:00:00,10466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,3,7
2021-09-10,1900-01-01 02:46:00,11221.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-09-10,1900-01-01 19:50:00,11106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,4,9,9,7
2021-09-10,1900-01-01 23:17:00,11372.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-09-10,1900-01-01 16:49:00,10459.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,6,4,2,9,9,9,9,7
